,age,fnlwgt,education num,capital gain,capital loss,hours per week,workclass,education,marital status,occupation,relationship,race,native country,income
19358,39.0,300760.0,9.0,0.0,0.0,125000.0,4.0,11.0,6.0,13.0,3.0,4.0,39.0,0.0
19359,28.0,232782.0,10.0,0.0,0.0,64000.0,4.0,15.0,6.0,1.0,3.0,4.0,39.0,0.0
19360,29.0,174645.0,7.0,0.0,0.0,140608.0,4.0,1.0,6.0,1.0,3.0,4.0,39.0,0.0
19361,43.0,164693.0,11.0,0.0,0.0,125000.0,4.0,8.0,6.0,1.0,3.0,4.0,39.0,0.0
19362,23.0,206861.0,10.0,0.0,0.0,15625.0,4.0,15.0,6.0,13.0,3.0,4.0,39.0,0.0
19363,32.0,195602.0,13.0,0.0,1977.0,91125.0,4.0,9.0,6.0,12.0,3.0,4.0,39.0,1.0
19364,33.0,422960.0,10.0,0.0,0.0,216000.0,6.0,15.0,6.0,10.0,3.0,4.0,39.0,1.0
19365,45.0,116360.0,9.0,0.0,0.0,42875.0,4.0,11.0,6.0,8.0,3.0,2.0,39.0,0.0
19366,48.0,278530.0,9.0,0.0,0.0,64000.0,4.0,11.0,6.0,1.0,3.0,4.0,39.0,0.0
19367,43.0,188291.0,15.0,15024.0,0.0,91125.0,2.0,14.0,6.0,10.0,3.0,4.0,39.0,1.0
19368,50.0,163948.0,9.0,0.0,0.0,64000.0,6.0,11.0,6.0,14.0,3.0,4.0,39.0,1.0
19369,63.0,64544.0,13.0,0.0,0.0,64000.0,4.0,9.0,6.0,13.0,3.0,4.0,39.0,1.0
19370,55.0,101468.0,9.0,3103.0,0.0,64000.0,4.0,11.0,6.0,1.0,3.0,4.0,39.0,1.0
19371,22.0,107882.0,13.0,0.0,0.0,42875.0,4.0,9.0,6.0,4.0,3.0,4.0,39.0,0.0
19372,32.0,182691.0,9.0,0.0,0.0,216000.0,6.0,11.0,6.0,8.0,3.0,4.0,39.0,0.0
19373,27.0,203776.0,12.0,0.0,0.0,166375.0,4.0,7.0,6.0,4.0,3.0,4.0,39.0,0.0
19374,22.0,201268.0,13.0,0.0,0.0,3375.0,4.0,9.0,6.0,12.0,3.0,4.0,39.0,0.0
19375,44.0,29762.0,9.0,0.0,0.0,314432.0,4.0,11.0,6.0,14.0,3.0,4.0,39.0,0.0
19376,34.0,186346.0,9.0,0.0,0.0,64000.0,4.0,11.0,5.0,8.0,3.0,4.0,39.0,0.0
19377,28.0,196690.0,9.0,0.0,0.0,64000.0,4.0,11.0,6.0,7.0,3.0,4.0,39.0,0.0
19378,40.0,99604.0,14.0,15024.0,0.0,13824.0,4.0,12.0,6.0,10.0,3.0,4.0,39.0,1.0
19379,45.0,194772.0,10.0,0.0,0.0,166375.0,4.0,15.0,6.0,14.0,3.0,4.0,39.0,0.0
19380,17.0,95446.0,6.0,0.0,0.0,3375.0,4.0,0.0,6.0,8.0,3.0,4.0,39.0,0.0
19381,53.0,257126.0,8.0,0.0,0.0,91125.0,6.0,2.0,6.0,1.0,3.0,4.0,39.0,0.0
19382,58.0,194733.0,12.0,0.0,0.0,64000.0,4.0,7.0,6.0,1.0,3.0,4.0,39.0,1.0
19383,55.0,98361.0,9.0,0.0,0.0,42875.0,6.0,11.0,6.0,1.0,3.0,4.0,39.0,0.0
19384,44.0,124924.0,11.0,0.0,0.0,85184.0,2.0,8.0,6.0,1.0,3.0,4.0,39.0,0.0
19385,40.0,111971.0,9.0,0.0,0.0,27000.0,6.0,11.0,6.0,1.0,3.0,4.0,39.0,0.0
19386,58.0,130714.0,14.0,0.0,0.0,125000.0,6.0,12.0,6.0,4.0,3.0,4.0,39.0,0.0
19387,38.0,208358.0,9.0,0.0,0.0,64000.0,4.0,11.0,6.0,1.0,3.0,4.0,39.0,1.0
19388,62.0,147627.0,5.0,1055.0,0.0,10648.0,4.0,6.0,6.0,9.0,3.0,2.0,39.0,0.0
19389,31.0,149507.0,11.0,3464.0,0.0,54872.0,4.0,8.0,6.0,1.0,3.0,4.0,39.0,0.0
19390,31.0,164870.0,7.0,0.0,0.0,64000.0,4.0,1.0,6.0,1.0,3.0,4.0,26.0,0.0
19391,30.0,236861.0,9.0,0.0,1876.0,91125.0,4.0,11.0,6.0,4.0,3.0,4.0,39.0,0.0
19392,37.0,220314.0,9.0,0.0,0.0,64000.0,4.0,11.0,6.0,1.0,3.0,4.0,26.0,0.0
19393,38.0,329980.0,9.0,0.0,1876.0,64000.0,2.0,11.0,6.0,1.0,3.0,4.0,2.0,0.0
19394,58.0,318537.0,8.0,0.0,0.0,64000.0,2.0,2.0,6.0,5.0,3.0,4.0,39.0,0.0
19395,30.0,183284.0,13.0,0.0,0.0,125000.0,4.0,9.0,6.0,4.0,3.0,4.0,39.0,1.0
19396,28.0,334368.0,11.0,4650.0,0.0,64000.0,4.0,8.0,6.0,10.0,3.0,4.0,39.0,0.0
19397,46.0,109227.0,10.0,0.0,0.0,343000.0,4.0,15.0,6.0,4.0,3.0,4.0,39.0,0.0
19398,34.0,118551.0,13.0,0.0,0.0,64000.0,4.0,9.0,6.0,13.0,3.0,4.0,39.0,0.0
19399,39.0,163057.0,10.0,0.0,0.0,970299.0,5.0,15.0,6.0,1.0,3.0,4.0,39.0,0.0
19400,61.0,253101.0,10.0,0.0,0.0,8000.0,5.0,15.0,6.0,12.0,3.0,4.0,39.0,0.0
19401,30.0,20098.0,11.0,0.0,0.0,64000.0,6.0,8.0,6.0,7.0,3.0,4.0,39.0,0.0
19402,31.0,196227.0,9.0,0.0,0.0,64000.0,4.0,11.0,5.0,8.0,3.0,4.0,39.0,0.0
19403,21.0,175374.0,9.0,0.0,0.0,64000.0,4.0,11.0,6.0,1.0,3.0,4.0,39.0,0.0
19404,50.0,234037.0,9.0,0.0,0.0,195112.0,4.0,11.0,6.0,7.0,3.0,4.0,39.0,0.0
19405,47.0,341762.0,9.0,0.0,0.0,35937.0,4.0,11.0,6.0,1.0,3.0,4.0,39.0,0.0
19406,20.0,174714.0,9.0,0.0,0.0,64000.0,4.0,11.0,6.0,6.0,3.0,4.0,39.0,0.0
19407,23.0,222835.0,13.0,0.0,0.0,27000.0,4.0,9.0,6.0,8.0,3.0,4.0,39.0,0.0
19408,46.0,251786.0,2.0,0.0,0.0,64000.0,4.0,3.0,5.0,8.0,3.0,4.0,26.0,0.0
19409,20.0,164219.0,9.0,0.0,0.0,91125.0,4.0,11.0,6.0,6.0,3.0,4.0,39.0,0.0
19410,33.0,251120.0,13.0,7688.0,0.0,125000.0,4.0,9.0,6.0,12.0,3.0,4.0,39.0,1.0
19411,30.0,236993.0,10.0,0.0,0.0,27000.0,4.0,15.0,6.0,1.0,3.0,4.0,39.0,0.0
19412,43.0,105896.0,10.0,0.0,0.0,64000.0,2.0,15.0,6.0,11.0,3.0,4.0,39.0,0.0
19413,23.0,211527.0,10.0,0.0,0.0,216000.0,4.0,15.0,6.0,6.0,3.0,4.0,39.0,0.0
19414,34.0,317809.0,13.0,0.0,0.0,125000.0,4.0,9.0,6.0,4.0,3.0,4.0,0.0,1.0
19415,25.0,185287.0,10.0,0.0,0.0,64000.0,4.0,15.0,6.0,1.0,3.0,4.0,39.0,0.0
19416,50.0,31014.0,9.0,0.0,0.0,64000.0,4.0,11.0,6.0,10.0,3.0,4.0,39.0,1.0
19417,44.0,151985.0,14.0,0.0,0.0,13824.0,4.0,12.0,6.0,4.0,3.0,4.0,39.0,1.0
19418,26.0,89389.0,10.0,0.0,0.0,64000.0,4.0,15.0,6.0,10.0,3.0,4.0,39.0,0.0
19419,35.0,406051.0,16.0,0.0,0.0,512000.0,4.0,10.0,6.0,10.0,3.0,4.0,39.0,1.0
19420,48.0,171986.0,9.0,0.0,0.0,3375.0,6.0,11.0,6.0,10.0,3.0,4.0,39.0,0.0
19421,26.0,167848.0,9.0,0.0,0.0,64000.0,4.0,11.0,6.0,7.0,3.0,2.0,39.0,0.0
19422,41.0,213019.0,14.0,0.0,0.0,64000.0,2.0,12.0,6.0,10.0,3.0,4.0,39.0,0.0
19423,25.0,211424.0,13.0,0.0,0.0,64000.0,4.0,9.0,6.0,8.0,3.0,4.0,39.0,0.0
19424,33.0,168981.0,11.0,0.0,0.0,166375.0,4.0,8.0,6.0,10.0,3.0,4.0,39.0,0.0
19425,24.0,122348.0,13.0,0.0,0.0,64000.0,4.0,9.0,6.0,4.0,3.0,4.0,39.0,0.0
19426,31.0,139753.0,13.0,0.0,0.0,64000.0,4.0,9.0,3.0,1.0,3.0,4.0,39.0,0.0
19427,24.0,176178.0,12.0,0.0,0.0,8.0,2.0,7.0,6.0,10.0,3.0,4.0,39.0,0.0
19428,41.0,145220.0,5.0,0.0,0.0,64000.0,4.0,6.0,6.0,9.0,3.0,4.0,4.0,0.0
19429,38.0,188612.0,10.0,0.0,0.0,91125.0,2.0,15.0,6.0,1.0,3.0,4.0,39.0,0.0
19430,19.0,445728.0,9.0,0.0,0.0,64000.0,4.0,11.0,6.0,1.0,3.0,4.0,39.0,0.0
19431,19.0,318002.0,9.0,0.0,0.0,64000.0,4.0,11.0,6.0,1.0,3.0,4.0,39.0,0.0
19432,24.0,235722.0,9.0,0.0,0.0,64000.0,4.0,11.0,6.0,8.0,3.0,4.0,39.0,0.0
19433,59.0,367984.0,13.0,0.0,0.0,64000.0,0.0,9.0,6.0,0.0,3.0,4.0,39.0,0.0
19434,67.0,212705.0,14.0,0.0,0.0,166375.0,4.0,12.0,3.0,4.0,3.0,4.0,39.0,1.0
19435,49.0,411273.0,6.0,0.0,0.0,64000.0,4.0,0.0,6.0,7.0,3.0,2.0,39.0,0.0
19436,35.0,103986.0,11.0,0.0,0.0,64000.0,4.0,8.0,6.0,13.0,3.0,4.0,39.0,1.0
19437,44.0,203761.0,10.0,0.0,0.0,91125.0,4.0,15.0,6.0,4.0,3.0,4.0,39.0,1.0
19438,58.0,266792.0,10.0,99999.0,0.0,64000.0,0.0,15.0,6.0,0.0,3.0,4.0,39.0,1.0
19439,22.0,116800.0,12.0,0.0,0.0,216000.0,4.0,7.0,6.0,11.0,3.0,4.0,39.0,0.0
19440,21.0,99199.0,10.0,0.0,0.0,1000.0,7.0,15.0,6.0,4.0,3.0,4.0,39.0,0.0
19441,50.0,162327.0,10.0,0.0,0.0,125000.0,4.0,15.0,6.0,6.0,3.0,4.0,39.0,0.0
19442,44.0,100479.0,12.0,0.0,0.0,110592.0,2.0,7.0,6.0,10.0,3.0,4.0,39.0,0.0
19443,36.0,32587.0,10.0,0.0,0.0,64000.0,2.0,15.0,6.0,1.0,3.0,0.0,39.0,0.0
19444,30.0,321990.0,10.0,7298.0,0.0,110592.0,1.0,15.0,6.0,1.0,3.0,4.0,5.0,1.0
19445,52.0,108914.0,9.0,0.0,0.0,64000.0,4.0,11.0,6.0,12.0,3.0,4.0,39.0,1.0
19446,35.0,61343.0,9.0,0.0,0.0,729000.0,6.0,11.0,6.0,1.0,3.0,4.0,39.0,0.0
19447,48.0,81154.0,11.0,0.0,0.0,110592.0,2.0,8.0,6.0,11.0,3.0,4.0,39.0,0.0
19448,23.0,162945.0,9.0,0.0,2377.0,64000.0,4.0,11.0,6.0,12.0,3.0,4.0,39.0,0.0
19449,37.0,225504.0,14.0,0.0,0.0,125000.0,4.0,12.0,6.0,12.0,3.0,4.0,39.0,0.0
19450,44.0,191712.0,14.0,0.0,2415.0,166375.0,5.0,12.0,6.0,10.0,3.0,4.0,39.0,1.0
19451,44.0,176063.0,9.0,0.0,0.0,125000.0,4.0,11.0,6.0,14.0,3.0,4.0,39.0,1.0
19452,36.0,198587.0,13.0,0.0,0.0,64000.0,4.0,9.0,6.0,10.0,3.0,4.0,39.0,0.0
19453,26.0,34965.0,10.0,0.0,0.0,1728.0,7.0,15.0,6.0,4.0,3.0,4.0,39.0,0.0
19454,31.0,467108.0,13.0,0.0,0.0,91125.0,5.0,9.0,6.0,10.0,3.0,4.0,39.0,1.0
19455,23.0,263899.0,9.0,0.0,0.0,1728.0,0.0,11.0,6.0,0.0,3.0,2.0,9.0,0.0
19456,29.0,204984.0,9.0,0.0,0.0,125000.0,4.0,11.0,6.0,1.0,3.0,4.0,39.0,0.0
19457,53.0,217568.0,9.0,0.0,0.0,64000.0,4.0,11.0,6.0,1.0,3.0,2.0,39.0,0.0
19458,52.0,48343.0,11.0,0.0,0.0,64000.0,4.0,8.0,6.0,4.0,3.0,4.0,39.0,0.0
19459,55.0,193130.0,9.0,0.0,1887.0,64000.0,4.0,11.0,6.0,6.0,3.0,4.0,39.0,1.0
19460,31.0,253354.0,6.0,0.0,0.0,64000.0,4.0,0.0,6.0,12.0,3.0,4.0,39.0,0.0
19461,19.0,258026.0,9.0,0.0,0.0,4096.0,0.0,11.0,6.0,0.0,3.0,4.0,39.0,0.0
19462,64.0,211360.0,9.0,0.0,0.0,27000.0,0.0,11.0,6.0,0.0,3.0,4.0,39.0,0.0
19463,55.0,191367.0,9.0,0.0,0.0,64000.0,4.0,11.0,6.0,12.0,3.0,4.0,39.0,0.0
19464,48.0,148995.0,14.0,0.0,0.0,166375.0,4.0,12.0,6.0,10.0,3.0,4.0,39.0,1.0
19465,20.0,123901.0,9.0,0.0,0.0,64000.0,4.0,11.0,6.0,1.0,3.0,4.0,39.0,0.0
19466,50.0,117496.0,9.0,7298.0,0.0,27000.0,2.0,11.0,6.0,1.0,3.0,4.0,39.0,1.0
19467,45.0,32356.0,13.0,0.0,0.0,132651.0,5.0,9.0,6.0,4.0,3.0,4.0,39.0,0.0
19468,17.0,206506.0,6.0,0.0,0.0,1000.0,4.0,0.0,6.0,6.0,2.0,4.0,8.0,0.0
19469,38.0,218729.0,9.0,0.0,0.0,15625.0,4.0,11.0,6.0,8.0,3.0,4.0,39.0,0.0
19470,43.0,52498.0,9.0,0.0,0.0,64000.0,4.0,11.0,6.0,4.0,3.0,4.0,39.0,1.0
19471,22.0,136767.0,9.0,0.0,0.0,27000.0,4.0,11.0,6.0,1.0,3.0,4.0,39.0,0.0
19472,63.0,219540.0,9.0,0.0,0.0,64000.0,4.0,11.0,6.0,1.0,3.0,4.0,39.0,0.0
19473,36.0,114059.0,13.0,0.0,0.0,91125.0,4.0,9.0,6.0,4.0,3.0,4.0,39.0,0.0
19474,56.0,247337.0,13.0,0.0,0.0,125000.0,4.0,9.0,6.0,10.0,3.0,4.0,39.0,1.0
19475,43.0,310969.0,15.0,0.0,0.0,64000.0,7.0,14.0,6.0,10.0,3.0,2.0,39.0,0.0
19476,41.0,171546.0,13.0,0.0,0.0,91125.0,4.0,9.0,6.0,13.0,3.0,4.0,39.0,1.0
19477,41.0,217455.0,9.0,0.0,0.0,64000.0,4.0,11.0,6.0,1.0,3.0,4.0,39.0,0.0
19478,36.0,410489.0,13.0,0.0,0.0,91125.0,4.0,9.0,6.0,10.0,3.0,4.0,39.0,0.0
19479,59.0,146391.0,16.0,0.0,0.0,125000.0,4.0,10.0,6.0,10.0,3.0,4.0,39.0,1.0
19480,46.0,165484.0,12.0,0.0,0.0,85184.0,2.0,7.0,6.0,4.0,3.0,4.0,39.0,1.0
19481,23.0,184271.0,13.0,0.0,0.0,46656.0,4.0,9.0,6.0,10.0,3.0,4.0,39.0,0.0
19482,46.0,231347.0,10.0,0.0,0.0,8000.0,6.0,15.0,5.0,10.0,3.0,4.0,39.0,0.0
19483,53.0,95469.0,13.0,0.0,1902.0,64000.0,4.0,9.0,6.0,1.0,3.0,4.0,39.0,1.0
19484,47.0,244025.0,9.0,0.0,0.0,175616.0,4.0,11.0,6.0,7.0,3.0,0.0,33.0,0.0
19485,46.0,46537.0,14.0,0.0,0.0,64000.0,1.0,12.0,6.0,10.0,3.0,4.0,39.0,0.0
19486,47.0,205730.0,9.0,0.0,0.0,175616.0,4.0,11.0,6.0,1.0,3.0,4.0,39.0,1.0
19487,29.0,383745.0,9.0,0.0,1887.0,27000.0,4.0,11.0,6.0,7.0,3.0,4.0,39.0,1.0
19488,32.0,328199.0,11.0,0.0,0.0,64000.0,4.0,8.0,6.0,4.0,3.0,4.0,39.0,0.0
19489,90.0,84553.0,9.0,0.0,0.0,64000.0,4.0,11.0,6.0,7.0,3.0,4.0,39.0,0.0
19490,63.0,221072.0,13.0,0.0,0.0,117649.0,4.0,9.0,6.0,1.0,3.0,4.0,0.0,0.0
19491,23.0,123983.0,11.0,0.0,0.0,64000.0,4.0,8.0,6.0,10.0,3.0,1.0,39.0,0.0
19492,76.0,191024.0,13.0,0.0,0.0,27000.0,0.0,9.0,6.0,0.0,3.0,4.0,39.0,0.0
19493,23.0,167868.0,11.0,0.0,0.0,64000.0,4.0,8.0,6.0,1.0,3.0,4.0,39.0,0.0
19494,44.0,225879.0,10.0,0.0,0.0,27000.0,4.0,15.0,6.0,1.0,3.0,3.0,26.0,1.0
19495,81.0,247232.0,6.0,2936.0,0.0,21952.0,5.0,0.0,6.0,4.0,3.0,4.0,39.0,0.0
19496,17.0,143791.0,6.0,0.0,0.0,1728.0,4.0,0.0,6.0,8.0,3.0,2.0,39.0,0.0
19497,56.0,177271.0,11.0,0.0,0.0,64000.0,4.0,8.0,6.0,13.0,3.0,4.0,39.0,1.0
19498,58.0,129786.0,6.0,0.0,0.0,64000.0,1.0,0.0,6.0,1.0,3.0,4.0,39.0,0.0
19499,45.0,31339.0,13.0,0.0,0.0,91125.0,4.0,9.0,6.0,1.0,3.0,4.0,39.0,1.0
19500,25.0,236267.0,9.0,0.0,0.0,64000.0,4.0,11.0,6.0,6.0,3.0,4.0,39.0,0.0
19501,36.0,130620.0,13.0,0.0,0.0,42875.0,4.0,9.0,6.0,10.0,3.0,1.0,30.0,1.0
19502,32.0,208180.0,11.0,0.0,0.0,13824.0,4.0,8.0,6.0,13.0,3.0,4.0,39.0,1.0
19503,25.0,292058.0,9.0,0.0,0.0,27000.0,4.0,11.0,6.0,8.0,2.0,4.0,39.0,0.0
19504,29.0,142712.0,10.0,0.0,0.0,64000.0,1.0,15.0,6.0,1.0,3.0,4.0,39.0,1.0
19505,23.0,119665.0,9.0,0.0,0.0,216000.0,4.0,11.0,6.0,1.0,3.0,4.0,39.0,0.0
19506,41.0,116825.0,14.0,0.0,0.0,166375.0,4.0,12.0,6.0,10.0,3.0,4.0,39.0,1.0
19507,48.0,201177.0,13.0,0.0,0.0,64000.0,7.0,9.0,6.0,4.0,3.0,2.0,39.0,1.0
19508,29.0,118337.0,9.0,0.0,0.0,216000.0,4.0,11.0,6.0,14.0,3.0,4.0,39.0,0.0
19509,27.0,173800.0,14.0,0.0,0.0,8000.0,0.0,12.0,6.0,0.0,3.0,1.0,36.0,0.0
19510,55.0,289257.0,10.0,0.0,0.0,64000.0,4.0,15.0,6.0,1.0,3.0,4.0,39.0,0.0
19511,30.0,190912.0,7.0,0.0,1651.0,64000.0,4.0,1.0,6.0,6.0,3.0,1.0,40.0,0.0
19512,45.0,140581.0,10.0,0.0,0.0,64000.0,4.0,15.0,6.0,8.0,3.0,2.0,39.0,0.0
19513,50.0,174102.0,9.0,0.0,0.0,64000.0,4.0,11.0,6.0,1.0,3.0,4.0,33.0,0.0
19514,22.0,316509.0,9.0,0.0,0.0,125000.0,4.0,11.0,6.0,1.0,3.0,4.0,39.0,0.0
19515,80.0,20101.0,9.0,0.0,0.0,32768.0,2.0,11.0,6.0,8.0,3.0,0.0,39.0,0.0
19516,30.0,187279.0,9.0,0.0,0.0,85184.0,4.0,11.0,6.0,6.0,3.0,4.0,39.0,0.0
19517,20.0,259496.0,10.0,0.0,0.0,8000.0,4.0,15.0,6.0,12.0,3.0,4.0,39.0,0.0
19518,29.0,181466.0,9.0,0.0,0.0,42875.0,6.0,11.0,6.0,12.0,3.0,4.0,39.0,0.0
19519,56.0,178202.0,10.0,0.0,0.0,64000.0,4.0,15.0,6.0,7.0,3.0,4.0,39.0,0.0
19520,63.0,188976.0,13.0,0.0,0.0,64000.0,4.0,9.0,6.0,1.0,3.0,4.0,39.0,0.0
19521,20.0,203027.0,9.0,0.0,0.0,64000.0,4.0,11.0,6.0,6.0,3.0,4.0,39.0,0.0
19522,38.0,142022.0,9.0,0.0,0.0,64000.0,7.0,11.0,6.0,1.0,3.0,2.0,39.0,0.0
19523,31.0,119033.0,9.0,0.0,0.0,64000.0,4.0,11.0,6.0,1.0,3.0,4.0,39.0,0.0
19524,21.0,216181.0,10.0,0.0,0.0,42875.0,4.0,15.0,6.0,12.0,3.0,4.0,39.0,0.0
19525,47.0,178341.0,6.0,0.0,0.0,97336.0,4.0,0.0,6.0,7.0,3.0,4.0,39.0,1.0
19526,25.0,244408.0,13.0,0.0,0.0,64000.0,2.0,9.0,6.0,13.0,3.0,1.0,40.0,0.0
19527,31.0,198953.0,10.0,0.0,0.0,54872.0,4.0,15.0,5.0,1.0,3.0,2.0,39.0,0.0
19528,28.0,173110.0,9.0,0.0,0.0,64000.0,4.0,11.0,6.0,4.0,3.0,4.0,39.0,0.0
19529,38.0,66326.0,9.0,0.0,0.0,970299.0,4.0,11.0,6.0,14.0,3.0,4.0,39.0,0.0
19530,30.0,181091.0,13.0,0.0,0.0,64000.0,2.0,9.0,6.0,11.0,3.0,4.0,39.0,0.0
19531,39.0,135500.0,9.0,0.0,1977.0,64000.0,5.0,11.0,6.0,4.0,3.0,4.0,39.0,1.0
19532,27.0,133929.0,13.0,0.0,0.0,46656.0,4.0,9.0,6.0,10.0,3.0,4.0,0.0,0.0
19533,26.0,86483.0,10.0,0.0,0.0,64000.0,4.0,15.0,6.0,4.0,3.0,4.0,39.0,0.0
19534,47.0,167787.0,9.0,0.0,0.0,64000.0,4.0,11.0,6.0,1.0,2.0,4.0,39.0,0.0
19535,27.0,208577.0,9.0,0.0,2258.0,125000.0,6.0,11.0,6.0,1.0,3.0,4.0,39.0,0.0
19536,43.0,216697.0,10.0,0.0,0.0,32768.0,4.0,15.0,6.0,11.0,3.0,3.0,39.0,0.0
19537,32.0,118457.0,13.0,0.0,0.0,166375.0,2.0,9.0,6.0,10.0,3.0,4.0,39.0,0.0
19538,20.0,298635.0,10.0,0.0,0.0,27000.0,4.0,15.0,6.0,12.0,3.0,1.0,30.0,0.0
19539,21.0,212780.0,8.0,0.0,0.0,8000.0,2.0,2.0,6.0,6.0,3.0,2.0,39.0,0.0
19540,32.0,159187.0,11.0,0.0,0.0,64000.0,4.0,8.0,6.0,10.0,3.0,4.0,39.0,0.0
19541,37.0,237995.0,11.0,0.0,0.0,110592.0,4.0,8.0,6.0,7.0,3.0,2.0,39.0,0.0
19542,45.0,160724.0,9.0,0.0,0.0,64000.0,4.0,11.0,6.0,1.0,3.0,1.0,40.0,0.0
19543,37.0,183800.0,12.0,0.0,1887.0,64000.0,5.0,7.0,6.0,12.0,3.0,4.0,39.0,1.0
19544,54.0,185936.0,5.0,0.0,0.0,3375.0,0.0,6.0,6.0,0.0,3.0,4.0,39.0,0.0
19545,24.0,161198.0,13.0,0.0,0.0,15625.0,4.0,9.0,6.0,10.0,3.0,4.0,39.0,0.0
19546,28.0,113635.0,7.0,0.0,0.0,27000.0,0.0,1.0,6.0,0.0,3.0,4.0,39.0,0.0
19547,23.0,214542.0,10.0,0.0,0.0,64000.0,4.0,15.0,6.0,5.0,3.0,4.0,39.0,0.0
19548,54.0,172991.0,9.0,0.0,0.0,64000.0,0.0,11.0,6.0,0.0,3.0,4.0,39.0,0.0
19549,40.0,203761.0,9.0,0.0,0.0,64000.0,4.0,11.0,6.0,7.0,3.0,4.0,39.0,1.0
19550,38.0,161141.0,10.0,0.0,0.0,110592.0,4.0,15.0,6.0,1.0,3.0,4.0,39.0,1.0
19551,71.0,180117.0,6.0,0.0,0.0,64000.0,4.0,0.0,6.0,7.0,3.0,4.0,39.0,0.0
19552,51.0,317396.0,10.0,0.0,0.0,64000.0,4.0,15.0,6.0,1.0,3.0,4.0,39.0,0.0
19553,52.0,237868.0,10.0,0.0,0.0,125.0,6.0,15.0,6.0,1.0,3.0,4.0,39.0,0.0
19554,30.0,323069.0,13.0,0.0,0.0,64000.0,4.0,9.0,6.0,12.0,3.0,4.0,39.0,0.0
19555,34.0,181091.0,9.0,7688.0,0.0,64000.0,4.0,11.0,6.0,1.0,3.0,4.0,39.0,1.0
19556,38.0,309122.0,6.0,0.0,0.0,64000.0,4.0,0.0,6.0,7.0,3.0,4.0,39.0,0.0
19557,43.0,105936.0,11.0,13550.0,0.0,64000.0,1.0,8.0,6.0,10.0,3.0,4.0,39.0,1.0
19558,43.0,40024.0,7.0,0.0,0.0,74088.0,4.0,1.0,6.0,14.0,3.0,4.0,39.0,0.0
19559,36.0,192443.0,10.0,13550.0,0.0,64000.0,1.0,15.0,6.0,4.0,3.0,2.0,39.0,1.0
19560,24.0,184216.0,10.0,0.0,0.0,64000.0,7.0,15.0,6.0,1.0,3.0,4.0,39.0,0.0
19561,29.0,256211.0,2.0,0.0,0.0,64000.0,0.0,3.0,6.0,0.0,3.0,1.0,30.0,0.0
19562,55.0,205422.0,6.0,0.0,0.0,64000.0,4.0,0.0,6.0,8.0,3.0,2.0,39.0,0.0
19563,51.0,22211.0,14.0,0.0,1902.0,216000.0,4.0,12.0,6.0,10.0,3.0,4.0,39.0,1.0
19564,43.0,196308.0,9.0,0.0,0.0,64000.0,2.0,11.0,6.0,4.0,3.0,0.0,39.0,0.0
19565,28.0,389713.0,9.0,0.0,0.0,64000.0,4.0,11.0,6.0,11.0,3.0,4.0,39.0,0.0
19566,54.0,82566.0,12.0,0.0,0.0,91125.0,4.0,7.0,6.0,12.0,3.0,4.0,39.0,0.0
19567,47.0,199058.0,10.0,0.0,0.0,64000.0,4.0,15.0,6.0,10.0,3.0,4.0,39.0,1.0
19568,47.0,160440.0,13.0,0.0,0.0,166375.0,4.0,9.0,6.0,12.0,3.0,4.0,39.0,1.0
19569,47.0,76034.0,10.0,0.0,0.0,185193.0,4.0,15.0,6.0,8.0,3.0,4.0,39.0,1.0
19570,38.0,188503.0,10.0,6497.0,0.0,42875.0,4.0,15.0,6.0,1.0,3.0,4.0,39.0,0.0
19571,60.0,92845.0,3.0,0.0,0.0,64000.0,6.0,4.0,6.0,5.0,3.0,4.0,39.0,0.0
19572,19.0,29083.0,9.0,0.0,0.0,15625.0,4.0,11.0,6.0,12.0,3.0,0.0,39.0,0.0
19573,22.0,234474.0,10.0,0.0,0.0,15625.0,4.0,15.0,6.0,1.0,3.0,2.0,39.0,0.0
19574,55.0,107308.0,14.0,0.0,0.0,64000.0,2.0,12.0,6.0,10.0,3.0,4.0,39.0,1.0
19575,44.0,111891.0,10.0,0.0,0.0,42875.0,4.0,15.0,5.0,12.0,2.0,2.0,39.0,0.0
19576,53.0,145419.0,2.0,7688.0,0.0,300763.0,6.0,3.0,6.0,4.0,3.0,4.0,22.0,1.0
19577,44.0,193425.0,14.0,4386.0,0.0,64000.0,2.0,12.0,6.0,10.0,3.0,4.0,39.0,1.0
19578,28.0,188278.0,13.0,0.0,0.0,125000.0,1.0,9.0,6.0,11.0,3.0,4.0,39.0,0.0
19579,30.0,303485.0,10.0,0.0,0.0,64000.0,2.0,15.0,6.0,14.0,3.0,2.0,39.0,0.0
19580,39.0,67187.0,9.0,0.0,0.0,64000.0,2.0,11.0,6.0,4.0,3.0,0.0,39.0,0.0
19581,43.0,114508.0,9.0,0.0,0.0,64000.0,7.0,11.0,6.0,4.0,3.0,4.0,39.0,0.0
19582,24.0,204172.0,13.0,0.0,0.0,64000.0,4.0,9.0,6.0,12.0,2.0,4.0,39.0,0.0
19583,27.0,162973.0,11.0,0.0,0.0,175616.0,2.0,8.0,6.0,11.0,3.0,4.0,39.0,0.0
19584,64.0,192695.0,3.0,0.0,0.0,343000.0,6.0,4.0,6.0,5.0,3.0,4.0,2.0,0.0
19585,41.0,89172.0,10.0,0.0,0.0,64000.0,2.0,15.0,6.0,5.0,3.0,4.0,39.0,1.0
